name,openPrice,high_low,close,prevCloseDate,marketCap,sharesOutstanding,float,normalizedEPS,mthvwap,unadjVWAP,adjVWAP,peratio,price/Sales,price/CF,pricebookvalue,dividend,divident_5_yr_avg,debt,long term debt/equity,enterpriseValue,assets,cash,roe,roa,capEx,EBIT,revenue,operating_income,operating_margin,netincome,net_profit_margin,revenue_per_share_5_yr_growth,eps_per_share_5_yr_growth,ebita,industry,new PE ratio,new roe,new roa,aquirer multiple,normalized aquirer multiple,address
Hafary,0.166,0.166,0,26 Jul 2019,71470000.0,430550000.0,16.92%,0.02,110000.0,0.16404,0.16404,6.312,0.598,4.535,1.096,6.024,0.0,149180000.0,129.788,208780000.0,236450000.0,6060000.0,17.572,4.575,-2540000.0,0,119540000.0,13050000.0,11.363,11370000.0,9.048,0.0,0.0,0,Capital Goods / Construction - Raw Materials / ,8.3,0.12182577949212473,0.04808627616832311,0.05445923939074624,3.04815127528584,https://www2.sgx.com/securities/equities/5VS
Hai Leck,0.51,0.51,0,26 Jul 2019,105060000.0,205670000.0,10.31%,0.01,60000.0,0.51677,0.51677,144.068,1.208,14.583,0.87,0.0,4.113,-58580000.0,0.017,44020000.0,147950000.0,61140000.0,1.136,0.502,-3390000.0,0,86930000.0,1000000.0,-0.106,730000.0,0.837,-12.812,-39.684,0,Energy / Oil Well Services & Equipment / ,51.0,0.002727238764149886,0.004934099357891179,0.016583371194911403,30.753698630136988,https://www2.sgx.com/securities/equities/BLH
HealthBank,0.06,0.06,0,26 Jul 2019,4680000.0,78000000.0,17.99%,-0.01,20000.0,0.0618,0.0618,0.0,2.297,0.0,0.302,0.0,0.0,-12240000.0,0.0,-7560000.0,106440000.0,61510000.0,-2.913,-1.512,-280000.0,0,2040000.0,-1280000.0,-12.499,-460000.0,-13.905,-37.603,0.0,0,Services / Hotels & Motels / ,-6.0,-0.002552860869082635,-0.004321683577602405,0.06084656084656084,0.9860869565217392,https://www2.sgx.com/securities/equities/40B
Heatec Jietong,0.039,0.039,0,26 Jul 2019,4800000.0,122960000.0,14.28%,-0.03,20000.0,0.02963,0.02963,0.0,0.175,0.0,0.293,0.0,0.0,5100000.0,0.896,9900000.0,32380000.000000004,2430000.0,-18.878,-11.518,-270000.0,0,27470000.0,-3710000.0,-13.499,-3410000.0,-13.376,-4.509,0.0,0,Energy / Oil Well Services & Equipment / ,-1.3,-0.1147761696398519,-0.10531192093885113,-0.34444444444444444,-0.1132258064516129,https://www2.sgx.com/securities/equities/5OR
Hengyang Petro,0.141,0.141,0,26 Jul 2019,28690000.0,203460000.0,10.50%,-0.02,40000.0,0.19794,0.19794,0.0,0.0,0.0,0.337,0.0,0.0,-17190000.0,0.0,11210000.0,657970000.0,87850000.0,-4.033,-4.928,0.0,0,0.0,-25370000.0,0.0,-4450000.0,0.0,0.0,0.0,0,Energy / Oil Well Services & Equipment / ,-7.049999999999999,-0.005832164716058767,-0.006763226286912777,-0.39696699375557537,-0.35519325842696625,https://www2.sgx.com/securities/equities/5PD
HG Metal,0.2,0.2,0,26 Jul 2019,26120000.0,127420000.0,44.58%,-0.02,440000.0,0.2361,0.2361,0.0,0.165,0.0,0.262,0.0,0.0,11980000.0,0.0,14080000.0,144490000.0,15460000.0,-3.859,-3.022,-4460000.0,0,158180000.0,-3910000.0,-2.698,-4280000.0,-2.715,-11.315,0.0,0,Basic Materials / Misc. Fabricated Products / ,-10.0,-0.028924782050415626,-0.02962142708837982,-0.3039772727272727,-0.657943925233645,https://www2.sgx.com/securities/equities/BTG
Hiap Tong,0.082,0.082,0,26 Jul 2019,25260000.0,308070000.0,28.53%,0.01,760000.0,0.07504,0.07504,11.248,0.466,1.838,0.292,0.61,0.0,44180000.0,35.33,69450000.0,154500000.0,5780000.0,2.635,1.512,-5950000.0,0,54220000.0,3640000.0,6.713,2250000.0,4.105,2.644,-11.293,0,Services / Rental & Leasing / ,8.2,0.01937984496124031,0.014563106796116505,0.032397408207343416,2.5310666666666664,https://www2.sgx.com/securities/equities/5PO
Kitchen Culture,0.081,0.081,0,26 Jul 2019,9600000.0,118480000.0,5.81%,-0.04,110000.0,0.10254,0.10254,0.0,0.848,0.0,0.0,0.0,0.0,3480000.0,0.0,13910000.0,17080000.0,320000.0,0.0,-22.235,-170000.0,0,11320000.0,-3310000.0,-31.239,-4210000.0,-37.333,0.0,0.0,0,Services / Retail (Specialty) / ,-2.025,-0.3024425287356322,-0.2464871194379391,-0.30265995686556435,-0.2676270783847981,https://www2.sgx.com/securities/equities/5TI
KOP,0.048,0.048,0,26 Jul 2019,53180000.0,1110000000.0,31.68%,-0.01,1010000.0,0.04907,0.04902,0.0,2.847,0.0,0.41,0.0,0.0,124220000.0,96.483,177400000.0,277910000.0,2860000.0,-4.92,-2.67,-3810000.0,0,18680000.0,-6120000.0,-32.748,-5670000.0,-31.758,-35.203,0.0,0,Services / Motion Pictures / ,-4.8,-0.036218460555732995,-0.02040228851066892,-0.03196166854565952,-1.501798941798942,https://www2.sgx.com/securities/equities/5I1
Kori,0.32,0.32,0,26 Jul 2019,31740000.0,99200000.0,28.43%,0.03,130000.0,0.32044,0.29002,126.482,1.215,17.819,0.621,0.313,0.0,1970000.0,0.249,33710000.0,64780000.0,2400000.0,0.49,0.379,-1470000.0,0,26130000.0,320000.0,1.235,250000.0,0.962,-15.454,-48.384,0,Capital Goods / Construction Services / ,10.666666666666668,0.003833767827020396,0.003859215807347947,0.007416196974191634,43.1488,https://www2.sgx.com/securities/equities/5VC
Koyo Intl,0.065,0.065,0,26 Jul 2019,12750000.0,189820000.0,20.45%,0.01,120000.0,0.06839,0.06839,10.638,0.535,9.319,0.63,1.538,0.925,-20690000.0,0.424,-7940000.0,26480000.0,20840000.0,6.086,4.541,-410000.0,0,23820000.0,1340000.0,5.634,1160000.0,4.874,10.25,4.419,0,Capital Goods / Construction Services / ,6.5,0.01705631524775768,0.04380664652567976,-0.14609571788413098,-0.4449137931034483,https://www2.sgx.com/securities/equities/5OC
KTL Global,0.029,0.029,0,26 Jul 2019,9150000.0,315670000.0,22.38%,0.0,420000.0,0.04637,0.04637,0.0,0.284,0.0,0.0,0.0,0.0,24720000.0,0.0,32890000.0,40420000.0,2450000.0,0.0,-27.427,-730000.0,0,32250000.0,-15990000.0,-26.897,-11560000.0,-35.874,0.0,0.0,0,Energy / Oil Well Services & Equipment / ,0.0,-0.6369146005509642,-0.28599703117268677,-0.35147461234417754,-0.08250951557093426,https://www2.sgx.com/securities/equities/EB7
KTMG,0.2,0.2,0,26 Jul 2019,33940000.0,169680000.0,14.17%,-0.12,1410000.0,0.20049,0.21522,0.0,0.0,0.0,0.0,0.0,0.0,-10000.0,0.0,33920000.0,40000.0,10000.0,0.0,0.0,0.0,0,0.0,-440000.0,0.0,-440000.0,0.0,0.0,0.0,0,Consumer Cyclical / Apparel/Accessories / ,-1.6666666666666667,-7.333333333333333,-11.0,-0.012971698113207548,-15.418181818181818,https://www2.sgx.com/securities/equities/XCF
Lafe,0.65,0.65,0,26 Jul 2019,16469999.999999998,25330000.0,11.46%,-0.59,10000.0,0.52396,0.52396,0.0,0.814,0.0,0.284,0.0,0.0,-1190000.0,0.0,15090000.0,55410000.0,1010000.0,-22.252,-19.554,-140000.0,0,20220000.0,-10800000.0,-77.52,-15730000.0,-77.804,0.379,0.0,0,Services / Real Estate Operations / ,-1.1016949152542375,-0.2730428745009547,-0.2838837754917885,-1.042412193505633,-0.6235537190082644,https://www2.sgx.com/securities/equities/AYB
Lasseters Intl,0.035,0.035,0,26 Jul 2019,16910000.0,479620000.0,17.28%,-0.01,0.0,0.035,0.035,0.0,0.333,4.475,0.382,0.0,0.0,63990000.0,132.631,82420000.0,147180000.0,1870000.0,-5.671,-2.337,-6460000.0,0,50860000.0,1710000.0,1.928,-3150000.0,-6.367,-11.238,0.0,0,Services / Casinos & Gaming / ,-3.5000000000000004,-0.037032682812132615,-0.021402364451691806,-0.038218878912885224,-0.9157777777777778,https://www2.sgx.com/securities/equities/5EL
LCT,0.32,0.32,0,26 Jul 2019,12690000.0,35240000.0,70.34%,0.05,100000.0,0.33495,0.33495,5.552,4.977,6.155,0.396,0.0,0.0,-10070000.0,0.0,3190000.0,169010000.0,47740000.0,6.606,6.23,-710000.0,0,2550000.0,12830000.0,108.908,2029999.9999999998,79.649,-68.479,-31.306,0,Technology / Communications Equipment / ,6.3999999999999995,0.00894982805749052,0.012011123602153718,0.6363636363636362,0.502857142857143,https://www2.sgx.com/securities/equities/BJL
Leader Env,0.012,0.012,0,26 Jul 2019,7410000.0,617210000.0,47.00%,-0.0,450000.0,0.01082,0.01082,0.0,0.838,0.0,0.612,0.0,0.0,6880000.0,0.0,18270000.0,211470000.0,10520000.0,-14.631,-4.561,-940000.0,0,8840000.0,-10420000.0,-26.734,-2340000.0,-26.466,3.971,0.0,0,Services / Waste Management Services / ,0.0,-0.01087815536237274,-0.011065399347425167,-0.12807881773399016,-0.09369230769230769,https://www2.sgx.com/securities/equities/LS9
LHN,0.132,0.132,0,26 Jul 2019,53120000.0,402450000.0,41.18%,0.02,300000.0,0.15856,0.15856,9.078,0.498,4.279,0.591,0.0,0.0,28460000.0,22.225,53730000.0,148150000.0,25350000.0,6.838,4.149,-7100000.0,0,106680000.0,5080000.0,4.083,5850000.0,6.065,3.763,-4.566,0,Services / Real Estate Operations / ,6.6000000000000005,0.04033370104798676,0.039487006412419846,0.10887772194304858,1.2123692307692309,https://www2.sgx.com/securities/equities/41O
Informatics,0.041,0.041,0,26 Jul 2019,11840000.0,288860000.0,10.44%,-0.05,300000.0,0.03922,0.03922,0.0,1.555,0.0,0.0,0.0,0.0,-1400000.0,0.0,10450000.0,3120000.0,1400000.0,0.0,-85.451,-40000.0,0,7620000.0,-3480000.0,-45.714,-3570000.0,-46.921,-20.383,0.0,0,Services / Schools / ,-0.82,-0.6030405405405406,-1.1442307692307692,-0.3416267942583732,-0.12001400560224089,https://www2.sgx.com/securities/equities/BOU
InnoPac,0.002,0.002,0,26 Jul 2019,8920000.0,4460000000.0,87.11%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-210000.0,0.0,7710000.0,18010000.0,1210000.0,0.0,-40.288,-50000.0,0,-10000.0,-9490000.0,0.0,-8460000.0,0.0,0.0,0.0,0,Financial / Investment Services / ,0.0,-0.43540916109109623,-0.4697390338700722,-1.0972762645914398,-0.0018226950354609927,https://www2.sgx.com/securities/equities/I26
Intl Cement,0.029,0.029,0,26 Jul 2019,170050000.0,5860000000.0,11.95%,0.0,35080000.0,0.03968,0.0349,9.206,1.452,4.713,0.835,0.0,0.0,1740000.0,0.055,158880000.0,292750000.0,13030000.0,8.526,9.445,-38070000.0,0,117120000.0,31230000.0,28.333,17340000.0,23.537,-18.434,-17.496,0,Capital Goods / Construction - Raw Materials / ,0.0,0.057031969477700305,0.05923142613151153,0.10913897280966767,0.26571626297577855,https://www2.sgx.com/securities/equities/KUO
Japan Foods,0.48,0.48,0,26 Jul 2019,83730000.0,173600000.0,22.61%,0.02,120000.0,0.44831,0.44831,25.0,1.23,11.145,2.464,3.958,4.484,-22050000.0,0.0,61680000.0,43750000.0,22050000.0,9.83,7.666,-4370000.0,0,68080000.0,3990000.0,5.864,3340000.0,4.899,1.593,-14.557,0,Services / Restaurants / ,24.0,0.03801935116676153,0.07634285714285714,0.05415045395590143,8.864191616766467,https://www2.sgx.com/securities/equities/5OI
Jason Marine,0.129,0.129,0,26 Jul 2019,13670000.0,105000000.0,13.88%,0.01,10000.0,0.10472,0.10472,70.879,0.471,24.862,0.513,3.876,0.0,-14170000.0,0.0,-490000.0,35950000.0,14170000.0,0.525,0.426,-350000.0,0,29000000.0,610000.0,2.11,190000.0,0.7,-10.218,-41.352,0,Technology / Communications Equipment / ,12.9,0.002955358531653445,0.005285118219749653,-0.3877551020408163,-0.3326842105263158,https://www2.sgx.com/securities/equities/5PF
Jawala,0.21,0.21,0,26 Jul 2019,24880000.0,118470000.0,99.00%,0.03,0.0,0.21037,0.21037,9.833,1.76,6.504,2.603,1.905,0.0,-9750000.0,1.419,16550000.0,33730000.0,25470000.0,57.242,0.0,-2190000.0,0,14140000.0,15910000.0,38.532,2530000.0,26.361,0.0,0.0,0,Consumer/Non-Cyclical / Crops / ,7.0,0.03669325598259608,0.07500741179958494,0.1528700906344411,1.3737154150197628,https://www2.sgx.com/securities/equities/1J7
JCG Investment,0.002,0.002,0,26 Jul 2019,25470000.0,12740000000.0,29.96%,-0.0,75330000.0,0.00205,0.00205,0.0,22.246,0.0,14.954,0.0,0.0,-1800000.0,0.0,27350000.0,2260000.0,1610000.0,0.0,-79.011,-10000.0,0,1150000.0,-1330000.0,-159.127,-2540000.0,-219.127,-51.184,0.0,0,Basic Materials / Iron & Steel / ,0.0,-0.4479717813051146,-1.1238938053097345,-0.09287020109689213,-0.021535433070866142,https://www2.sgx.com/securities/equities/VFP
JES Intl,0.026,0.026,0,26 Jul 2019,31790000.0,1210000000.0,56.93%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5520000.0,0.0,37290000.0,14640000.0,20000.0,0.0,-11.204,0.0,0,0.0,15310000.0,0.0,-560000.0,0.0,-92.527,0.0,0,Transportation / Water Transportation / ,0.0,-0.061269146608315096,-0.03825136612021858,-0.015017430946634486,-1.7313214285714285,https://www2.sgx.com/securities/equities/EG0
Joyas Intl,0.003,0.003,0,26 Jul 2019,5740000.0,1910000000.0,16.10%,-0.0,470000.0,0.00198,0.00198,0.0,12.797,0.0,0.905,0.0,0.0,1410000.0,58.424,7150000.0,76140000.0,14520000.0,-10.038,-5.486,0.0,0,450000.0,-3110000.0,-121.053,-670000.0,-173.177,-65.329,0.0,0,Consumer/Non-Cyclical / Personal & Household Prods. / ,0.0,-0.007507002801120448,-0.008799579721565537,-0.0937062937062937,-0.03201492537313433,https://www2.sgx.com/securities/equities/E9L
Katrina,0.165,0.165,0,26 Jul 2019,38200000.0,231520000.0,9.05%,0.0,120000.0,0.18301,0.18301,88.71,0.59,12.319,2.732,1.576,0.0,-6540000.0,0.0,31660000.0,25690000.0,6540000.0,3.061,1.779,-3330000.0,0,64790000.00000001,600000.0,0.924,430000.0,0.665,9.746,-34.967,0,Services / Restaurants / ,0.0,0.011091049780758318,0.016738030362008563,0.013581806696146557,12.148604651162792,https://www2.sgx.com/securities/equities/1A0
Kencana Agri,0.13,0.13,0,26 Jul 2019,37310000.0,287010000.0,20.01%,-0.09,160000.0,0.12275,0.12275,0.0,0.232,8.339,1.188,0.0,0.0,241920000.0,894.224,384850000.0,357330000.0,17350000.0,-67.449,-3.168,-13300000.0,0,160620000.0,-7200000.0,-1.055,-18320000.0,-9.951,-15.143,0.0,0,Basic Materials / Forestry & Wood Products / ,-1.4444444444444446,-0.13799337149743898,-0.051269134973274004,-0.04760296219306223,-2.7309224890829698,https://www2.sgx.com/securities/equities/BNE
Keong Hong,0.47,0.47,0,26 Jul 2019,114010000.0,234510000.0,28.19%,0.11,580000.0,0.48733,0.48733,5.168,0.67,4.604,0.503,4.787,6.282,78230000.0,38.818,193710000.0,479710000.0,45760000.0,10.715,4.654,-750000.0,0,170160000.0,24750000.0,14.299,21430000.0,12.186,2.475,0.174,0,Capital Goods / Construction Services / ,4.2727272727272725,0.04791610768267597,0.044672823163994915,0.11062929120850756,4.248422771815212,https://www2.sgx.com/securities/equities/5TT
Khong Guan,2.04,2.04,0,26 Jul 2019,52660000.0,25810000.0,14.75%,0.04,0.0,1.94059,1.94059,0.0,0.807,164.895,0.849,1.471,0.0,-13260000.0,0.0,35370000.0,75310000.0,17290000.0,1.644,-0.314,-320000.0,0,65290000.00000001,1680000.0,-0.009,-390000.0,-0.354,-2.218,-41.158,0,Consumer/Non-Cyclical / Food Processing / ,51.0,-0.003684111090119025,-0.005178595140087638,-0.01102629346904156,-185.0123076923077,https://www2.sgx.com/securities/equities/K03
KimHeng Offshore,0.054,0.054,0,26 Jul 2019,38340000.0,709780000.0,37.80%,-0.02,1300000.0,0.05783,0.05783,0.0,0.793,0.0,0.622,1.296,0.0,41580000.0,36.646,71230000.0,121740000.0,4950000.0,-19.798,-7.844,-3940000.0,0,48360000.0,-11150000.0,-17.058,-10180000.0,-21.045,-19.025,0.0,0,Energy / Oil Well Services & Equipment / ,-2.6999999999999997,-0.11960991657854542,-0.08362083127977657,-0.14291731012213954,-0.3778408644400786,https://www2.sgx.com/securities/equities/5G2
KingsmenCreative,0.52,0.52,0,26 Jul 2019,105010000.0,201950000.0,39.01%,0.04,700000.0,0.53021,0.53021,13.062,0.279,8.803,0.86,4.808,4.374,-26650000.0,18.569,60930000.0,293950000.0,79760000.0,6.735,2.816,-18460000.0,0,376590000.0,11100000.0,3.004,7940000.0,1.94,3.313,-14.992,0,Services / Business Services / ,13.0,0.01983215106404236,0.02701139649600272,0.13031347447891023,3.990377833753149,https://www2.sgx.com/securities/equities/5MZ
Memtech Intl,1.34,1.34,0,26 Jul 2019,192960000.0,140080000.0,6.97%,0.09,8310000.000000001,1.14767,1.14145,14.427,0.715,7.312,1.07,2.239,4.773,-25910000.0,0.0,167410000.0,187380000.0,22160000.0,7.6,5.218,-13450000.0,0,269760000.0,11700000.0,5.913,12980000.0,4.857,10.779,0.0,0,Technology / Scientific & Technical Instr. / ,14.888888888888891,0.055128477383733276,0.06927100010673498,0.07753419747924258,17.28269645608629,https://www2.sgx.com/securities/equities/BOL
Mencast,0.077,0.077,0,26 Jul 2019,33060000.000000004,428850000.0,24.70%,-0.02,16820000.0,0.08866,0.08866,0.0,0.404,5.838,1.542,0.0,0.0,118730000.0,4.623,133759999.99999999,257130000.0,16390000.0,-28.186,-2.656,-7260000.0,0,81750000.0,-6180000.0,-8.222,-9040000.0,-8.682,-10.09,0.0,0,Consumer Cyclical / Auto & Truck Parts / ,-3.85,-0.058401705536533365,-0.03515731342122662,-0.06758373205741627,-1.1393274336283186,https://www2.sgx.com/securities/equities/5NF
Mercator Lines,0.019,0.019,0,26 Jul 2019,25280000.0,1360000000.0,33.83%,-0.06,0.0,0.0,0.0,0.0,0.433,0.0,0.0,0.0,1.431,238510000.0,78.336,259380000.0,410570000.0,6430000.0,-51.938,-30.376,-2910000.0,0,58340000.0,-125370000.0,-313.353,-182800000.0,-313.355,-18.607,0.0,0,Transportation / Water Transportation / ,-0.31666666666666665,-1.024147011037033,-0.4452346737462552,-0.7047574986506284,-0.026959628008752734,https://www2.sgx.com/securities/equities/EE6
Metal Component,0.022,0.022,0,26 Jul 2019,8230000.0,374120000.0,61.35%,-0.01,10410000.0,0.02437,0.02435,0.0,0.176,0.0,0.541,0.0,0.0,7760000.0,8.292,15990000.0,41710000.0,2420000.0,-30.281,-11.945,-1840000.0,0,46860000.0,-4990000.0,-10.653,-5490000.0,-11.713,-8.081,0.0,0,Basic Materials / Misc. Fabricated Products / ,-2.1999999999999997,-0.1509485839978004,-0.1316231119635579,-0.3433395872420263,-0.06407650273224043,https://www2.sgx.com/securities/equities/5DX
Mewah Intl,0.265,0.265,0,26 Jul 2019,397680000.0,1500000000.0,39.52%,0.01,4090000.0,0.30093,0.26679,26.922,0.103,9.642,0.557,2.528,3.823,551780000.0,8.914,948050000.0,1255070000.0,48280000.0,2.855,0.852,-79720000.0,0,3874770000.0,27370000.0,0.739,14750000.0,0.372,-1.513,-6.643,0,Consumer/Non-Cyclical / Food Processing / ,26.5,0.01962558377795814,0.01175233253922092,0.015558251147091398,17.032762711864407,https://www2.sgx.com/securities/equities/MV4
Midas,0.192,0.192,0,26 Jul 2019,368190000.0,1900000000.0,81.50%,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.171,83840000.0,45.783,1180440000.0,1910250000.0,214100000.0,2.817,0.0,-41870000.0,0,0.0,26870000.0,0.0,0.0,0.0,1.817,-15.598,0,Basic Materials / Misc. Fabricated Products / ,19.2,0.0,0.0,0.0,0.0,https://www2.sgx.com/securities/equities/5EN
MindChamps,0.62,0.62,0,26 Jul 2019,149790000.0,241600000.0,24.19%,0.03,640000.0,0.62944,0.62944,23.178,3.662,15.951,2.454,2.161,0.0,5640000.0,24.842,135280000.0,93730000.0,35440000.0,10.872,7.437,-1080000.0,0,40910000.0,7600000.0,19.069,6460000.0,16.119,0.0,0.0,0,Services / Personal Services / ,20.666666666666668,0.05229498907148061,0.06892136989224368,0.047752808988764044,12.983529411764707,https://www2.sgx.com/securities/equities/CNE
MoneyMax Fin,0.135,0.135,0,26 Jul 2019,47760000.0,353800000.0,10.95%,0.01,820000.0,0.1479,0.13794,12.206,0.321,5.034,0.653,3.704,0.0,2900000.0,1.11,205830000.0,270520000.0,11150000.0,7.044,1.671,-1950000.0,0,148980000.0,6930000.0,3.911,3920000.0,3.016,15.287,20.684,0,Services / Retail (Specialty) / ,13.5,0.014061771352728056,0.01449061067573562,0.019044842831462856,7.088533163265307,https://www2.sgx.com/securities/equities/5WJ
MSC,0.27,0.27,0,26 Jul 2019,352000000.0,400000000.0,33.14%,0.08,3360000.0,0.26861,0.26861,9.187,0.286,6.44,0.99,2.273,1.325,233500000.0,14.131,607980000.0,842860000.0,37030000.0,10.739,4.389,-18630000.0,0,1231400000.0,66610000.0,5.784,38310000.0,3.111,-4.134,-6.432,0,Basic Materials / Metal Mining / ,3.375,0.05926762480855211,0.045452388296988826,0.06301194118227574,4.284902114330462,https://www2.sgx.com/securities/equities/NPW
MSM Intl,0.04,0.04,0,26 Jul 2019,3600000.0,90000000.0,15.71%,-0.0,70000.0,0.05635,0.05635,3.866,0.132,2.68,0.248,0.0,0.0,14640000.0,35.977,18240000.0,109620000.0,7830000.0,0.066,0.101,-2210000.0,0,27330000.0,550000.0,0.668,10000.0,0.146,0.0,0.0,0,Basic Materials / Iron & Steel / ,0.0,9.726680284019065e-05,9.122422915526363e-05,0.0005482456140350877,72.96000000000001,https://www2.sgx.com/securities/equities/5QR
Libra,0.051,0.051,0,26 Jul 2019,10970000.0,213290000.0,27.35%,-0.01,69250000.0,0.05042,0.05042,0.0,0.105,0.0,0.313,0.0,0.0,53600000.0,53.371,64569999.99999999,131820000.0,2280000.0,-11.317,-3.93,-890000.0,0,104270000.0,-3370000.0,-3.228,-3460000.0,-4.18,11.581,0.0,0,Capital Goods / Construction Services / ,-5.1,-0.04298136645962733,-0.02624791382187832,-0.053585256310980336,-0.9517543352601154,https://www2.sgx.com/securities/equities/5TR
Linc Energy,0.089,0.089,0,26 Jul 2019,15760000.0,176260000.0,89.61%,-1.05,0.0,0.0,0.0,0.0,0.233,0.0,0.0,0.0,0.0,679590000.0,0.0,590780000.0,811310000.0,52740000.0,-178.153,-39.276,-96990000.0,0,67780000.0,-175220000.0,-333.815,-326160000.0,-481.331,77.984,0.0,0,Energy / Oil & Gas Operations / ,-0.08476190476190476,-1.7681882250894503,-0.40201649184651983,-0.5520836859744744,-0.16120744419916605,https://www2.sgx.com/securities/equities/BRE
Lion Asiapac,0.435,0.435,0,26 Jul 2019,35280000.0,81100000.0,26.18%,0.01,180000.0,0.46221,0.46221,0.0,1.077,52.974,0.449,1.149,1.002,-63270000.0,0.0,-36750000.0,85890000.0,72060000.0,1.282,-0.183,-920000.0,0,32750000.0,860000.0,8.326,-150000.0,-0.467,-16.608,-9.921,0,Technology / Semiconductors / ,43.5,-0.0006780580417683754,-0.0017464198393293748,0.004081632653061225,106.57499999999999,https://www2.sgx.com/securities/equities/BAZ
Lonza,79.97,79.97,0,26 Jul 2019,25572570000.0,74020000.0,99.99%,10.15,5270000.0,0.0,0.0,56.288,4.702,0.0,4.117,0.801,1.354,3371000000.0,58.234,29173570000.0,13921000000.0,461000000.0,10.606,4.706,-575000000.0,0,5439000000.0,842000000.0,15.297,644000000.0,11.896,3.106,41.504,0,Healthcare / Biotechnology & Drugs / ,7.8788177339901475,0.05848696757787667,0.046261044465196466,0.02207477521606029,3622.6869454968946,https://www2.sgx.com/securities/equities/O6Z
Lorenzo Intl,0.016,0.016,0,26 Jul 2019,7030000.0,439400000.0,29.96%,-0.01,0.0,0.0,0.0,0.0,0.241,0.0,0.0,0.0,0.0,18350000.0,0.0,25380000.0,29640000.0,900000.0,0.0,-10.677,-710000.0,0,29150000.0,-2890000.0,-9.914,-3230000.0,-11.091,0.0,0.0,0,Services / Retail (Specialty) / ,-1.6,-0.2649712879409352,-0.10897435897435898,-0.1272655634357762,-0.12572136222910218,https://www2.sgx.com/securities/equities/5IE
Lung Kee Bermuda,0.6,0.6,0,26 Jul 2019,1737110000.0,631680000.0,27.81%,0.27,1890000.0,0.59067,0.59067,10.187,0.673,4.959,0.802,8.727,7.506,-645780000.0,0.0,1091340000.0,2630090000.0,645780000.0,7.564,6.221,-86340000.0,0,2580450000.0,236780000.0,9.176,170520000.0,6.608,3.047,3.271,0,Capital Goods / Misc. Capital Goods / ,2.222222222222222,0.043481697754771585,0.06483428323745576,0.15624828192863818,3.840042223786066,https://www2.sgx.com/securities/equities/L09
Luxking,0.23,0.23,0,26 Jul 2019,2910000.0,12650000.0,22.23%,0.05,30000.0,0.24554,0.24554,0.0,0.031,1.829,0.089,0.0,0.0,22420000.0,15.933,25850000.0,357120000.0,18640000.0,2.029,-2.37,-3040000.0,0,92510000.0,6970000.0,-1.104,-1640000.0,-1.769,-2.206,-1.326,0,Basic Materials / Chemical Manufacturing / ,4.6,-0.004641421859964906,-0.004592293906810036,-0.06344294003868473,-3.62530487804878,https://www2.sgx.com/securities/equities/BKK
Luzhou Bio-Chem,0.013,0.013,0,26 Jul 2019,7720000.0,594000000.0,25.55%,-0.02,4099999.9999999995,0.01159,0.01159,0.0,0.017,0.0,0.0,0.0,0.0,112190000.0,0.0,120860000.0,1217520000.0,163720000.0,-180.699,-9.043,-37430000.0,0,445320000.0,-41450000.0,-2.851,-22570000.0,-5.068,-13.211,0.0,0,Consumer/Non-Cyclical / Food Processing / ,-0.6499999999999999,-0.01778495725148733,-0.018537683159208885,-0.18674499420817475,-0.06961364643331856,https://www2.sgx.com/securities/equities/L46
M Development,0.002,0.002,0,26 Jul 2019,3860000.0,1920000000.0,32.40%,-0.0,0.0,0.0,0.0,0.0,1.978,0.0,0.0,0.0,0.0,-5960000.0,0.0,-2100000.0,6200000.0,6080000.0,-22.535,-24.008,0.0,0,1950000.0,-1650000.0,-84.273,-1640000.0,-84.273,-38.948,0.0,0,Services / Hotels & Motels / ,0.0,-0.08991228070175439,-0.2645161290322581,0.780952380952381,0.0025609756097560977,https://www2.sgx.com/securities/equities/N14
Maruwa Yen1k,0.0,0.0,0,26 Jul 2019,72376200000.0,12340000.0,67.59%,552.34,2220000.0,0.0,0.0,10.676,1.757,8.18,1.314,0.821,0.888,-22627400000.0,0.0,49748800000.0,64627520000.0,22627400000.0,13.021,10.996,-4379780000.0,0,41193340000.0,9504620000.0,23.073,6770080000.0,16.435,4.215,21.202,0,Technology / Electronic Instr. & Controls / ,0.0,0.06161209555822993,0.1047553735622224,0.13608529250956808,0.0,https://www2.sgx.com/securities/equities/M12
Mary Chia,0.032,0.032,0,26 Jul 2019,5230000.0,163500000.0,4.48%,-0.02,40000.0,0.03683,0.03683,0.0,0.59,36.844,0.0,0.0,0.0,-3880000.0,0.0,1350000.0,7130000.0,4080000.0,0.0,-0.863,-1120000.0,0,8870000.0,-190000.0,-2.153,-2680000.0,-3.415,-12.405,0.0,0,Services / Personal Services / ,-1.6,-0.17760106030483763,-0.3758765778401122,-1.9851851851851852,-0.016119402985074627,https://www2.sgx.com/securities/equities/5OX
